,north,east,south,west
2022-01-20 15:30:00+00:00,5.579200980136765,5.579200980136765,5.579200980136765,5.579200980136765
2022-01-20 15:35:00+00:00,4.56480080193008,4.56480080193008,4.56480080193008,4.56480080193008
2022-01-20 15:40:00+00:00,3.734837019760974,3.734837019760974,3.734837019760974,3.734837019760974
2022-01-20 15:45:00+00:00,3.0557757434407966,3.0557757434407966,3.0557757434407966,3.0557757434407966
2022-01-20 15:50:00+00:00,2.500180153724288,2.500180153724288,2.500180153724288,2.500180153724288
2022-01-20 15:55:00+00:00,2.0456019439562354,2.0456019439562354,2.0456019439562354,2.0456019439562354
2022-01-20 16:00:00+00:00,1.6736743177823743,1.6736743177823743,1.6736743177823743,1.6736743177823743
2022-01-20 16:05:00+00:00,1.369369896367397,1.369369896367397,1.369369896367397,1.369369896367397
2022-01-20 16:10:00+00:00,1.1203935515733245,1.1203935515733245,1.1203935515733245,1.1203935515733245
2022-01-20 16:15:00+00:00,0.9166856331054474,0.9166856331054474,0.9166856331054474,0.9166856331054474
2022-01-20 16:20:00+00:00,0.7500155179953658,0.7500155179953658,0.7500155179953658,0.7500155179953658
2022-01-20 16:25:00+00:00,0.6136490601780265,0.6136490601780265,0.6136490601780265,0.6136490601780265
2022-01-20 16:30:00+00:00,0.5020765037820216,0.5020765037820216,0.5020765037820216,0.5020765037820216
2022-01-20 16:35:00+00:00,0.4107898667307449,0.4107898667307449,0.4107898667307449,0.4107898667307449
2022-01-20 16:40:00+00:00,0.3361008000524276,0.3361008000524276,0.3361008000524276,0.3361008000524276
2022-01-20 16:45:00+00:00,0.27499156367925887,0.27499156367925887,0.27499156367925887,0.27499156367925887
2022-01-20 16:50:00+00:00,0.22499309755575722,0.22499309755575722,0.22499309755575722,0.22499309755575722
2022-01-20 16:55:00+00:00,0.1840852616365286,0.1840852616365286,0.1840852616365286,0.1840852616365286
2022-01-20 17:00:00+00:00,0.15061521406625067,0.15061521406625067,0.15061521406625067,0.15061521406625067
2022-01-20 17:05:00+00:00,0.1232306296905687,0.1232306296905687,0.1232306296905687,0.1232306296905687
2022-01-20 17:10:00+00:00,0.10082506065591984,0.10082506065591984,0.10082506065591984,0.10082506065591984
2022-01-20 17:15:00+00:00,0.08249323144575259,0.08249323144575259,0.08249323144575259,0.08249323144575259
2022-01-20 17:20:00+00:00,0.06749446209197939,0.06749446209197939,0.06749446209197939,0.06749446209197939
2022-01-20 17:25:00+00:00,0.05522274171161949,0.05522274171161949,0.05522274171161949,0.05522274171161949
2022-01-20 17:30:00+00:00,0.04518224321859776,0.04518224321859776,0.04518224321859776,0.04518224321859776
2022-01-20 17:35:00+00:00,0.03696728990612543,0.03696728990612543,0.03696728990612543,0.03696728990612543
2022-01-20 17:40:00+00:00,0.03024596446864808,0.03024596446864808,0.03024596446864808,0.03024596446864808
2022-01-20 17:45:00+00:00,0.024746698201621148,0.024746698201621148,0.024746698201621148,0.024746698201621148
2022-01-20 17:50:00+00:00,0.02024729852859912,0.02024729852859912,0.02024729852859912,0.02024729852859912
2022-01-20 17:55:00+00:00,0.016565971523399278,0.016565971523399278,0.016565971523399278,0.016565971523399278
2022-01-20 18:00:00+00:00,0.013553976700963043,0.013553976700963043,0.013553976700963043,0.013553976700963043
2022-01-20 18:05:00+00:00,0.011089617300787941,0.011089617300787941,0.011089617300787941,0.011089617300787941
2022-01-20 18:10:00+00:00,0.009073323246099224,0.009073323246099224,0.009073323246099224,0.009073323246099224
2022-01-20 18:15:00+00:00,0.007423628110444818,0.007423628110444818,0.007423628110444818,0.007423628110444818
2022-01-20 18:20:00+00:00,0.006073877544909395,0.006073877544909395,0.006073877544909395,0.006073877544909395
2022-01-20 18:25:00+00:00,0.004969536173107685,0.004969536173107685,0.004969536173107685,0.004969536173107685
2022-01-20 18:30:00+00:00,0.00406598414163356,0.00406598414163356,0.00406598414163356,0.00406598414163356
2022-01-20 18:35:00+00:00,0.003326714297700185,0.003326714297700185,0.003326714297700185,0.003326714297700185
2022-01-20 18:40:00+00:00,0.0027218571526637873,0.0027218571526637873,0.0027218571526637873,0.0027218571526637873
2022-01-20 18:45:00+00:00,0.0022269740339976437,0.0022269740339976437,0.0022269740339976437,0.0022269740339976437
2022-01-20 18:50:00+00:00,0.00182206966417989,0.00182206966417989,0.00182206966417989,0.00182206966417989
2022-01-20 18:55:00+00:00,0.0014907842706926371,0.0014907842706926371,0.0014907842706926371,0.0014907842706926371
2022-01-20 19:00:00+00:00,0.0012197325851121574,0.0012197325851121574,0.0012197325851121574,0.0012197325851121574
2022-01-20 19:05:00+00:00,0.0009979630241826742,0.0009979630241826742,0.0009979630241826742,0.0009979630241826742
2022-01-20 19:10:00+00:00,0.0008165152016040061,0.0008165152016040061,0.0008165152016040061,0.0008165152016040061
2022-01-20 19:15:00+00:00,0.0006680578922214595,0.0006680578922214595,0.0006680578922214595,0.0006680578922214595
2022-01-20 19:20:00+00:00,0.0005465928209084668,0.0005465928209084668,0.0005465928209084668,0.0005465928209084668
2022-01-20 19:25:00+00:00,0.00044721230801601824,0.00044721230801601824,0.00044721230801601824,0.00044721230801601824
2022-01-20 19:30:00+00:00,0.00036590097928583304,0.00036590097928583304,0.00036590097928583304,0.00036590097928583304
2022-01-20 19:35:00+00:00,0.0002993735285065906,0.0002993735285065906,0.0002993735285065906,0.0002993735285065906
2022-01-20 19:40:00+00:00,0.00024494197786902863,0.00024494197786902863,0.00024494197786902863,0.00024494197786902863
2022-01-20 19:45:00+00:00,0.0002004070728019325,0.0002004070728019325,0.0002004070728019325,0.0002004070728019325
2022-01-20 19:50:00+00:00,0.00016396942320158107,0.00016396942320158107,0.00016396942320158107,0.00016396942320158107
2022-01-20 19:55:00+00:00,0.0001341568008012936,0.0001341568008012936,0.0001341568008012936,0.0001341568008012936
2022-01-20 20:00:00+00:00,0.00010976465520105838,0.00010976465520105838,0.00010976465520105838,0.00010976465520105838
2022-01-20 20:05:00+00:00,8.980744516450231e-05,8.980744516450231e-05,8.980744516450231e-05,8.980744516450231e-05
2022-01-20 20:10:00+00:00,7.347881877095642e-05,7.347881877095642e-05,7.347881877095642e-05,7.347881877095642e-05
2022-01-20 20:15:00+00:00,6.0119033539873425e-05,6.0119033539873425e-05,6.0119033539873425e-05,6.0119033539873425e-05
2022-01-20 20:20:00+00:00,4.918830016898734e-05,4.918830016898734e-05,4.918830016898734e-05,4.918830016898734e-05
2022-01-20 20:25:00+00:00,4.024497286553508e-05,4.024497286553508e-05,4.024497286553508e-05,4.024497286553508e-05
2022-01-20 20:30:00+00:00,3.292770507180143e-05,3.292770507180143e-05,3.292770507180143e-05,3.292770507180143e-05
2022-01-20 20:35:00+00:00,2.694084960420117e-05,2.694084960420117e-05,2.694084960420117e-05,2.694084960420117e-05
2022-01-20 20:40:00+00:00,2.204251331252823e-05,2.204251331252823e-05,2.204251331252823e-05,2.204251331252823e-05
2022-01-20 20:45:00+00:00,1.8034783619341274e-05,1.8034783619341274e-05,1.8034783619341274e-05,1.8034783619341274e-05
2022-01-20 20:50:00+00:00,1.4755732052188313e-05,1.4755732052188313e-05,1.4755732052188313e-05,1.4755732052188313e-05
2022-01-20 20:55:00+00:00,1.2072871679063164e-05,1.2072871679063164e-05,1.2072871679063164e-05,1.2072871679063164e-05
2022-01-20 21:00:00+00:00,9.87780410105168e-06,9.87780410105168e-06,9.87780410105168e-06,9.87780410105168e-06
2022-01-20 21:05:00+00:00,8.081839719042284e-06,8.081839719042284e-06,8.081839719042284e-06,8.081839719042284e-06
2022-01-20 21:10:00+00:00,6.612414315580049e-06,6.612414315580049e-06,6.612414315580049e-06,6.612414315580049e-06
2022-01-20 21:15:00+00:00,5.410157167292766e-06,5.410157167292766e-06,5.410157167292766e-06,5.410157167292766e-06
2022-01-20 21:20:00+00:00,4.42649222778499e-06,4.42649222778499e-06,4.42649222778499e-06,4.42649222778499e-06
2022-01-20 21:25:00+00:00,3.62167545909681e-06,3.62167545909681e-06,3.62167545909681e-06,3.62167545909681e-06
2022-01-20 21:30:00+00:00,2.9631890119882985e-06,2.9631890119882985e-06,2.9631890119882985e-06,2.9631890119882985e-06
2022-01-20 21:35:00+00:00,2.424427373444971e-06,2.424427373444971e-06,2.424427373444971e-06,2.424427373444971e-06
2022-01-20 21:40:00+00:00,1.983622396454976e-06,1.983622396454976e-06,1.983622396454976e-06,1.983622396454976e-06
2022-01-20 21:45:00+00:00,1.6229637789177078e-06,1.6229637789177078e-06,1.6229637789177078e-06,1.6229637789177078e-06
2022-01-20 21:50:00+00:00,1.3278794554781244e-06,1.3278794554781244e-06,1.3278794554781244e-06,1.3278794554781244e-06
2022-01-20 21:55:00+00:00,1.0864468272093745e-06,1.0864468272093745e-06,1.0864468272093745e-06,1.0864468272093745e-06
2022-01-20 22:00:00+00:00,8.889110404440335e-07,8.889110404440335e-07,8.889110404440335e-07,8.889110404440335e-07
2022-01-20 22:05:00+00:00,7.272908512723909e-07,7.272908512723909e-07,7.272908512723909e-07,7.272908512723909e-07
2022-01-20 22:10:00+00:00,5.950561510410471e-07,5.950561510410471e-07,5.950561510410471e-07,5.950561510410471e-07
2022-01-20 22:15:00+00:00,4.868641235790384e-07,4.868641235790384e-07,4.868641235790384e-07,4.868641235790384e-07
2022-01-20 22:20:00+00:00,3.9834337383739505e-07,3.9834337383739505e-07,3.9834337383739505e-07,3.9834337383739505e-07
2022-01-20 22:25:00+00:00,3.259173058669595e-07,3.259173058669595e-07,3.259173058669595e-07,3.259173058669595e-07
2022-01-20 22:30:00+00:00,2.6665961389114865e-07,2.6665961389114865e-07,2.6665961389114865e-07,2.6665961389114865e-07
2022-01-20 22:35:00+00:00,2.181760477291216e-07,2.181760477291216e-07,2.181760477291216e-07,2.181760477291216e-07
2022-01-20 22:40:00+00:00,1.7850767541473582e-07,1.7850767541473582e-07,1.7850767541473582e-07,1.7850767541473582e-07
2022-01-20 22:45:00+00:00,1.4605173443023837e-07,1.4605173443023837e-07,1.4605173443023837e-07,1.4605173443023837e-07
2022-01-20 22:50:00+00:00,1.194968736247405e-07,1.194968736247405e-07,1.194968736247405e-07,1.194968736247405e-07
2022-01-20 22:55:00+00:00,9.777016932933309e-08,9.777016932933309e-08,9.777016932933309e-08,9.777016932933309e-08
2022-01-20 23:00:00+00:00,7.999377490581798e-08,7.999377490581798e-08,7.999377490581798e-08,7.999377490581798e-08
2022-01-20 23:05:00+00:00,6.544945219566925e-08,6.544945219566925e-08,6.544945219566925e-08,6.544945219566925e-08
2022-01-20 23:10:00+00:00,5.354955179645665e-08,5.354955179645665e-08,5.354955179645665e-08,5.354955179645665e-08
2022-01-20 23:15:00+00:00,4.381326965164634e-08,4.381326965164634e-08,4.381326965164634e-08,4.381326965164634e-08
2022-01-20 23:20:00+00:00,3.5847220624074275e-08,3.5847220624074275e-08,3.5847220624074275e-08,3.5847220624074275e-08
2022-01-20 23:25:00+00:00,2.9329544146969857e-08,2.9329544146969857e-08,2.9329544146969857e-08,2.9329544146969857e-08
2022-01-20 23:30:00+00:00,2.3996899756611694e-08,2.3996899756611694e-08,2.3996899756611694e-08,2.3996899756611694e-08
2022-01-20 23:35:00+00:00,1.9633827073591384e-08,1.9633827073591384e-08,1.9633827073591384e-08,1.9633827073591384e-08
2022-01-20 23:40:00+00:00,1.6064040332938404e-08,1.6064040332938404e-08,1.6064040332938404e-08,1.6064040332938404e-08
2022-01-20 23:45:00+00:00,1.31433057269496e-08,1.31433057269496e-08,1.31433057269496e-08,1.31433057269496e-08
2022-01-20 23:50:00+00:00,1.0753613776595126e-08,1.0753613776595126e-08,1.0753613776595126e-08,1.0753613776595126e-08
2022-01-20 23:55:00+00:00,8.798411271759648e-09,8.798411271759648e-09,8.798411271759648e-09,8.798411271759648e-09
2022-01-21 00:00:00+00:00,7.198700131439711e-09,7.198700131439711e-09,7.198700131439711e-09,7.198700131439711e-09
2022-01-21 00:05:00+00:00,5.889845562087035e-09,5.889845562087035e-09,5.889845562087035e-09,5.889845562087035e-09
2022-01-21 00:10:00+00:00,4.818964550798482e-09,4.818964550798482e-09,4.818964550798482e-09,4.818964550798482e-09
2022-01-21 00:15:00+00:00,3.942789177926031e-09,3.942789177926031e-09,3.942789177926031e-09,3.942789177926031e-09
2022-01-21 00:20:00+00:00,3.225918418303116e-09,3.225918418303116e-09,3.225918418303116e-09,3.225918418303116e-09
2022-01-21 00:25:00+00:00,2.6393877967934584e-09,2.6393877967934584e-09,2.6393877967934584e-09,2.6393877967934584e-09
2022-01-21 00:30:00+00:00,2.1594991064673744e-09,2.1594991064673744e-09,2.1594991064673744e-09,2.1594991064673744e-09
2022-01-21 00:35:00+00:00,1.766862905291488e-09,1.766862905291488e-09,1.766862905291488e-09,1.766862905291488e-09
2022-01-21 00:40:00+00:00,1.4456151043293991e-09,1.4456151043293991e-09,1.4456151043293991e-09,1.4456151043293991e-09
2022-01-21 00:45:00+00:00,1.1827759944513265e-09,1.1827759944513265e-09,1.1827759944513265e-09,1.1827759944513265e-09
2022-01-21 00:50:00+00:00,9.677258136419942e-10,9.677258136419942e-10,9.677258136419942e-10,9.677258136419942e-10
2022-01-21 00:55:00+00:00,7.917756657070861e-10,7.917756657070861e-10,7.917756657070861e-10,7.917756657070861e-10
2022-01-21 01:00:00+00:00,6.478164537603433e-10,6.478164537603433e-10,6.478164537603433e-10,6.478164537603433e-10
2022-01-21 01:05:00+00:00,5.300316439857353e-10,5.300316439857353e-10,5.300316439857353e-10,5.300316439857353e-10
2022-01-21 01:10:00+00:00,4.3366225417014697e-10,4.3366225417014697e-10,4.3366225417014697e-10,4.3366225417014697e-10
2022-01-21 01:15:00+00:00,3.5481457159375657e-10,3.5481457159375657e-10,3.5481457159375657e-10,3.5481457159375657e-10
2022-01-21 01:20:00+00:00,2.9030283130398263e-10,2.9030283130398263e-10,2.9030283130398263e-10,2.9030283130398263e-10
2022-01-21 01:25:00+00:00,2.375204983396221e-10,2.375204983396221e-10,2.375204983396221e-10,2.375204983396221e-10
