,external_temperature_left,external_temperature_right,temperature
2022-01-04 21:45:00+00:00,51.81031130061814,37.59560213127031,24.727214009850726
2022-01-04 21:50:00+00:00,51.806874200412096,37.59706808751354,24.75147600656715
2022-01-04 21:55:00+00:00,51.80458280027474,37.5980453916757,24.767650671044766
2022-01-04 22:00:00+00:00,51.80305520018316,37.5986969277838,24.778433780696513
2022-01-04 22:05:00+00:00,51.8020368001221,37.56579795185586,24.785622520464344
2022-01-04 22:10:00+00:00,51.80135786674807,37.54386530123724,24.790415013642896
2022-01-04 22:15:00+00:00,51.76757191116538,37.52924353415816,24.793610009095264
2022-01-04 22:20:00+00:00,51.74504794077692,37.48616235610544,24.79574000606351
2022-01-04 22:25:00+00:00,51.73003196051795,37.45744157073696,24.79716000404234
2022-01-04 22:30:00+00:00,51.72002130701196,37.43829438049131,24.79810666936156
2022-01-04 22:35:00+00:00,51.74668087134131,37.45886292032754,24.79873777957437
2022-01-04 22:40:00+00:00,51.764453914227545,37.47257528021836,24.799158519716247
2022-01-04 22:45:00+00:00,51.80963594281837,37.48171685347891,24.832772346477498
2022-01-04 22:50:00+00:00,51.839757295212245,37.52114456898594,24.855181564318332
2022-01-04 22:55:00+00:00,51.8931715301415,37.5474297126573,24.87012104287889
2022-01-04 23:00:00+00:00,51.928781020094334,37.56495314177153,24.88008069525259
2022-01-04 23:05:00+00:00,51.95252068006289,37.57663542784769,24.886720463501728
2022-01-04 23:10:00+00:00,51.968347120041926,37.584423618565125,24.89114697566782
2022-01-04 23:15:00+00:00,51.94556474669462,37.589615745710084,24.894097983778547
2022-01-04 23:20:00+00:00,51.93037649779641,37.593077163806726,24.896065322519032
2022-01-04 23:25:00+00:00,51.92025099853094,37.595384775871146,24.897376881679353
2022-01-04 23:30:00+00:00,51.91350066568729,37.5969231839141,24.8982512544529
2022-01-04 23:35:00+00:00,51.90900044379152,37.59794878927607,24.89883416963527
2022-01-04 23:40:00+00:00,51.90600029586101,37.59863252618405,24.899222779756844
2022-01-04 23:45:00+00:00,51.87066686390734,37.599088350789366,24.899481853171228
2022-01-04 23:50:00+00:00,51.84711124260489,37.59939223385958,24.899654568780818
2022-01-04 23:55:00+00:00,51.831407495069925,37.59959482257306,24.89976971252055
2022-01-05 00:00:00+00:00,51.82093833004662,37.599729881715376,24.8998464750137
2022-01-05 00:05:00+00:00,51.84729222003108,37.599819921143585,24.899897650009134
2022-01-05 00:10:00+00:00,51.86486148002072,37.59987994742906,24.899931766672754
2022-01-05 00:15:00+00:00,51.876574320013816,37.599919964952704,24.9332878444485
2022-01-05 00:20:00+00:00,51.917716213342544,37.5999466433018,24.955525229632332
2022-01-05 00:25:00+00:00,51.945144142228365,37.59996442886787,24.97035015308822
2022-01-05 00:30:00+00:00,51.963429428152246,37.599976285911914,24.980233435392147
2022-01-05 00:35:00+00:00,51.942286285434825,37.59998419060795,24.986822290261433
2022-01-05 00:40:00+00:00,51.92819085695655,37.599989460405304,24.991214860174285
2022-01-05 00:45:00+00:00,51.9187939046377,37.59999297360354,24.994143240116188
2022-01-05 00:50:00+00:00,51.879195936425134,37.5999953157357,24.99609549341079
2022-01-05 00:55:00+00:00,51.85279729095009,37.59999687715713,24.997396995607193
2022-01-05 01:00:00+00:00,51.83519819396673,37.599997918104755,24.998264663738127
2022-01-05 01:05:00+00:00,51.82346546264449,37.59999861206984,24.998843109158752
2022-01-05 01:10:00+00:00,51.815643641762996,37.599999074713224,24.99922873943917
2022-01-05 01:15:00+00:00,51.81042909450866,37.59999938314215,24.999485826292783
2022-01-05 01:20:00+00:00,51.806952729672446,37.59999958876143,24.999657217528522
2022-01-05 01:25:00+00:00,51.804635153114965,37.59999972584095,24.999771478352347
2022-01-05 01:30:00+00:00,51.803090102076645,37.59999981722731,24.999847652234894
2022-01-05 01:35:00+00:00,51.83539340138443,37.59999987815154,24.999898434823262
2022-01-05 01:40:00+00:00,51.85692893425628,37.5999999187677,24.999932289882178
2022-01-05 01:45:00+00:00,51.87128595617085,37.599999945845134,24.999954859921456
2022-01-05 01:50:00+00:00,51.914190637447234,37.59999996389676,24.999969906614307
2022-01-05 01:55:00+00:00,51.94279375829816,37.599999975931176,24.999979937742875
2022-01-05 02:00:00+00:00,51.96186250553211,37.59999998395412,24.99998662516192
2022-01-05 02:05:00+00:00,51.94124167035474,37.599999989302745,24.999991083441284
2022-01-05 02:10:00+00:00,51.92749444690316,37.5999999928685,24.999994055627525
2022-01-05 02:15:00+00:00,51.91832963126877,37.59999999524567,25.033329370418347
2022-01-05 02:20:00+00:00,51.878886420845845,37.59999999683044,25.05555291361223
2022-01-05 02:25:00+00:00,51.85259094723057,37.59999999788696,25.07036860907482
2022-01-05 02:30:00+00:00,51.835060631487046,37.59999999859131,25.080245739383212
2022-01-05 02:35:00+00:00,51.8233737543247,37.59999999906088,25.086830492922143
2022-01-05 02:40:00+00:00,51.81558250288313,37.59999999937392,25.091220328614764
2022-01-05 02:45:00+00:00,51.843721668588756,37.599999999582614,25.127480219076507
2022-01-05 02:50:00+00:00,51.86248111239251,37.599999999721746,25.151653479384336
2022-01-05 02:55:00+00:00,51.87498740826167,37.59999999981449,25.167768986256224
2022-01-05 03:00:00+00:00,51.849991605507775,37.59999999987633,25.178512657504147
2022-01-05 03:05:00+00:00,51.79999440367185,37.59999999991755,25.15234177166943
2022-01-05 03:10:00+00:00,51.69999626911457,37.599999999945034,25.134894514446287
2022-01-05 03:15:00+00:00,51.599997512743045,37.59999999996336,25.089929676297526
2022-01-05 03:20:00+00:00,51.4999983418287,37.59999999997557,25.059953117531688
2022-01-05 03:25:00+00:00,51.39999889455246,37.599999999983716,25.006635411687792
2022-01-05 03:30:00+00:00,51.29999926303498,37.599999999989144,24.937756941125198
2022-01-05 03:35:00+00:00,51.26666617535665,37.59999999999277,24.858504627416796
2022-01-05 03:40:00+00:00,51.244444116904425,37.599999999995184,24.772336418277863
2022-01-05 03:45:00+00:00,51.22962941126962,37.59999999999679,24.64822427885191
2022-01-05 03:50:00+00:00,51.25308627417974,37.59999999999786,24.532149519234608
2022-01-05 03:55:00+00:00,51.26872418278649,37.59999999999857,24.421433012823073
2022-01-05 04:00:00+00:00,51.279149455190996,37.59999999999905,24.31428867521538
2022-01-05 04:05:00+00:00,51.31943297012733,37.59999999999937,24.20952578347692
2022-01-05 04:10:00+00:00,51.34628864675155,37.599999999999575,24.10635052231795
2022-01-05 04:15:00+00:00,51.3641924311677,37.59999999999972,24.037567014878633
2022-01-05 04:20:00+00:00,51.40946162077847,37.59999999999982,23.958378009919088
2022-01-05 04:25:00+00:00,51.43964108051898,37.59999999999988,23.872252006612726
2022-01-05 04:30:00+00:00,51.45976072034599,37.599999999999916,23.81483467107515
2022-01-05 04:35:00+00:00,51.473173813563996,37.599999999999945,23.77655644738343
2022-01-05 04:40:00+00:00,51.482115875709326,37.599999999999966,23.751037631588954
2022-01-05 04:45:00+00:00,51.45474391713955,37.59999999999997,23.700691754392636
2022-01-05 04:50:00+00:00,51.436495944759706,37.59999999999999,23.667127836261756
2022-01-05 04:55:00+00:00,51.4243306298398,37.599999999999994,23.644751890841167
2022-01-05 05:00:00+00:00,51.4162204198932,37.599999999999994,23.629834593894113
2022-01-05 05:05:00+00:00,51.41081361326213,37.599999999999994,23.61988972926274
2022-01-05 05:10:00+00:00,51.407209075508085,37.599999999999994,23.613259819508496
2022-01-05 05:15:00+00:00,51.43813938367206,37.56666666666666,23.60883987967233
2022-01-05 05:20:00+00:00,51.4587595891147,37.544444444444444,23.605893253114886
2022-01-05 05:25:00+00:00,51.47250639274313,37.52962962962963,23.60392883540992
2022-01-05 05:30:00+00:00,51.48167092849542,37.519753086419755,23.602619223606613
2022-01-05 05:35:00+00:00,51.48778061899694,37.513168724279836,23.601746149071076
2022-01-05 05:40:00+00:00,51.49185374599796,37.50877914951989,23.601164099380714
2022-01-05 05:45:00+00:00,51.49456916399864,37.50585276634659,23.634109399587143
2022-01-05 05:50:00+00:00,51.49637944266576,37.50390184423106,23.656072933058095
2022-01-05 05:55:00+00:00,51.4975862951105,37.502601229487375,23.670715288705395
2022-01-05 06:00:00+00:00,51.498390863406996,37.50173415299158,23.68047685913693
2022-01-05 06:05:00+00:00,51.49892724227133,37.50115610199439,23.686984572757954
2022-01-05 06:10:00+00:00,51.49928482818088,37.50077073466293,23.6913230485053
2022-01-05 06:15:00+00:00,51.53285655212059,37.50051382310862,23.6942153656702
2022-01-05 06:20:00+00:00,51.55523770141372,37.50034254873908,23.696143577113464
2022-01-05 06:25:00+00:00,51.570158467609154,37.500228365826054,23.697429051408974
2022-01-05 06:30:00+00:00,51.58010564507277,37.50015224388404,23.698286034272652
2022-01-05 06:35:00+00:00,51.553403763381844,37.50010149592269,23.698857356181765
2022-01-05 06:40:00+00:00,51.53560250892124,37.500067663948464,23.69923823745451
2022-01-05 06:45:00+00:00,51.490401672614155,37.50004510929897,23.699492158303006
2022-01-05 06:50:00+00:00,51.46026778174277,37.50003007286598,23.69966143886867
2022-01-05 06:55:00+00:00,51.406845187828516,37.50002004857732,23.69977429257911
2022-01-05 07:00:00+00:00,51.37123012521901,37.50001336571821,23.69984952838607
2022-01-05 07:05:00+00:00,51.347486750146004,37.500008910478805,23.69989968559071
2022-01-05 07:10:00+00:00,51.36499116676401,37.500005940319205,23.69993312372714
2022-01-05 07:15:00+00:00,51.376660777842666,37.5000039602128,23.699955415818092
2022-01-05 07:20:00+00:00,51.384440518561775,37.500002640141865,23.69997027721206
2022-01-05 07:25:00+00:00,51.42296034570785,37.50000176009458,23.69998018480804
2022-01-05 07:30:00+00:00,51.4486402304719,37.500001173396385,23.69998678987203
2022-01-05 07:35:00+00:00,51.46576015364794,37.50000078226426,23.69999119324802
2022-01-05 07:40:00+00:00,51.4771734357653,37.500000521509506,23.699994128832014
2022-01-05 07:45:00+00:00,51.4847822905102,37.53333368100633,23.699996085888007
2022-01-05 07:50:00+00:00,51.48985486034013,37.55555578733756,23.699997390592003
2022-01-05 07:55:00+00:00,51.49323657356009,37.57037052489171,23.69999826039467
2022-01-05 08:00:00+00:00,51.49549104904006,37.58024701659448,23.69999884026311
2022-01-05 08:05:00+00:00,51.46366069936004,37.58683134439632,23.69999922684207
2022-01-05 08:10:00+00:00,51.44244046624002,37.59122089626422,23.699999484561378
2022-01-05 08:15:00+00:00,51.39496031082668,37.594147264176144,23.666666323040918
2022-01-05 08:20:00+00:00,51.363306873884454,37.59609817611743,23.64444421536061
2022-01-05 08:25:00+00:00,51.3088712492563,37.59739878407829,23.629629476907073
2022-01-05 08:30:00+00:00,51.27258083283753,37.598265856052194,23.619752984604716
2022-01-05 08:35:00+00:00,51.24838722189168,37.598843904034794,23.613168656403143
2022-01-05 08:40:00+00:00,51.26559148126112,37.59922926935653,23.608779104268763
2022-01-05 08:45:00+00:00,51.27706098750741,37.59948617957102,23.605852736179173
2022-01-05 08:50:00+00:00,51.284707325004945,37.59965745304734,23.603901824119447
2022-01-05 08:55:00+00:00,51.32313821666997,37.599771635364895,23.60260121607963
2022-01-05 09:00:00+00:00,51.348758811113306,37.59984775690993,23.601734144053086
2022-01-05 09:05:00+00:00,51.36583920740887,37.59989850460662,23.601156096035393
2022-01-05 09:10:00+00:00,51.37722613827258,37.599932336404414,23.60077073069026
2022-01-05 09:15:00+00:00,51.41815075884839,37.59995489093628,23.600513820460176
2022-01-05 09:20:00+00:00,51.44543383923226,37.59996992729086,23.60034254697345
2022-01-05 09:25:00+00:00,51.46362255948818,37.59997995152724,23.600228364648967
2022-01-05 09:30:00+00:00,51.47574837299212,37.599986634351495,23.600152243099313
2022-01-05 09:35:00+00:00,51.48383224866141,37.56665775623433,23.600101495399542
2022-01-05 09:40:00+00:00,51.4892214991076,37.54443850415622,23.60006766359969
2022-01-05 09:45:00+00:00,51.4928143327384,37.49629233610415,23.60004510906646
2022-01-05 09:50:00+00:00,51.49520955515893,37.4641948907361,23.600030072710975
2022-01-05 09:55:00+00:00,51.49680637010596,37.40946326049073,23.600020048473983
2022-01-05 10:00:00+00:00,51.49787091340397,37.37297550699382,23.60001336564932
2022-01-05 10:05:00+00:00,51.49858060893598,37.34865033799588,23.60000891043288
2022-01-05 10:10:00+00:00,51.49905373929065,37.332433558663915,23.600005940288586
2022-01-05 10:15:00+00:00,51.4993691595271,37.35495570577594,23.600003960192392
2022-01-05 10:20:00+00:00,51.49957943968474,37.369970470517295,23.600002640128263
2022-01-05 10:25:00+00:00,51.49971962645649,37.379980313678196,23.600001760085508
2022-01-05 10:30:00+00:00,51.49981308430432,37.38665354245213,23.60000117339034
2022-01-05 10:35:00+00:00,51.499875389536214,37.39110236163475,23.600000782260224
2022-01-05 10:40:00+00:00,51.49991692635748,37.39406824108983,23.600000521506814
2022-01-05 10:45:00+00:00,51.49994461757166,37.42937882739322,23.60000034767121
2022-01-05 10:50:00+00:00,51.49996307838111,37.452919218262146,23.600000231780808
2022-01-05 10:55:00+00:00,51.49997538558741,37.46861281217476,23.60000015452054
2022-01-05 11:00:00+00:00,51.499983590391615,37.479075208116505,23.600000103013695
2022-01-05 11:05:00+00:00,51.49998906026108,37.48605013874434,23.600000068675797
2022-01-05 11:10:00+00:00,51.499992706840715,37.490700092496226,23.60000004578386
2022-01-05 11:15:00+00:00,51.46666180456048,37.49380006166415,23.600000030522576
2022-01-05 11:20:00+00:00,51.44444120304032,37.4958667077761,23.600000020348386
2022-01-05 11:25:00+00:00,51.429627468693546,37.497244471850735,23.60000001356559
2022-01-05 11:30:00+00:00,51.41975164579569,37.498162981233826,23.600000009043725
2022-01-05 11:35:00+00:00,51.41316776386379,37.49877532082255,23.60000000602915
2022-01-05 11:40:00+00:00,51.408778509242524,37.49918354721503,23.60000000401943
2022-01-05 11:45:00+00:00,51.43918567282835,37.46612236481002,23.60000000267962
2022-01-05 11:50:00+00:00,51.4594571152189,37.444081576540015,23.600000001786412
2022-01-05 11:55:00+00:00,51.47297141014593,37.429387717693345,23.60000000119094
2022-01-05 12:00:00+00:00,51.48198094009729,37.41959181179556,23.60000000079396
2022-01-05 12:05:00+00:00,51.48798729339819,37.413061207863706,23.600000000529306
2022-01-05 12:10:00+00:00,51.458658195598794,37.40870747190914,23.600000000352868
2022-01-05 12:15:00+00:00,51.439105463732524,37.37247164793943,23.600000000235244
2022-01-05 12:20:00+00:00,51.426070309155016,37.348314431959615,23.60000000015683
2022-01-05 12:25:00+00:00,51.38404687277001,37.33220962130641,23.600000000104554
2022-01-05 12:30:00+00:00,51.35603124851334,37.32147308087094,23.600000000069702
2022-01-05 12:35:00+00:00,51.337354165675556,37.31431538724729,23.600000000046467
2022-01-05 12:40:00+00:00,51.35823611045037,37.30954359149819,23.600000000030978
2022-01-05 12:45:00+00:00,51.37215740696691,37.306362394332126,23.600000000020653
2022-01-05 12:50:00+00:00,51.381438271311275,37.304241596221416,23.600000000013768
2022-01-05 12:55:00+00:00,51.42095884754085,37.30282773081428,23.600000000009178
2022-01-05 13:00:00+00:00,51.44730589836056,37.301885153876185,23.60000000000612
2022-01-05 13:05:00+00:00,51.464870598907034,37.30125676925079,23.600000000004076
2022-01-05 13:10:00+00:00,51.44324706593802,37.30083784616719,23.60000000000272
2022-01-05 13:15:00+00:00,51.428831377292006,37.33389189744479,23.600000000001813
2022-01-05 13:20:00+00:00,51.41922091819467,37.35592793162986,23.600000000001206
2022-01-05 13:25:00+00:00,51.37948061212978,37.37061862108657,23.600000000000804
2022-01-05 13:30:00+00:00,51.352987074753194,37.38041241405771,23.600000000000534
2022-01-05 13:35:00+00:00,51.33532471650213,37.3869416093718,23.600000000000353
2022-01-05 13:40:00+00:00,51.35688314433475,37.39129440624787,23.600000000000236
2022-01-05 13:45:00+00:00,51.3712554295565,37.39419627083191,23.600000000000154
2022-01-05 13:50:00+00:00,51.380836953037665,37.39613084722128,23.600000000000104
2022-01-05 13:55:00+00:00,51.420557968691774,37.39742056481418,23.60000000000007
2022-01-05 14:00:00+00:00,51.44703864579452,37.39828037654279,23.600000000000048
2022-01-05 14:05:00+00:00,51.46469243052968,37.39885358436186,23.600000000000033
2022-01-05 14:10:00+00:00,51.47646162035312,37.39923572290791,23.600000000000023
2022-01-05 14:15:00+00:00,51.45097441356875,37.43282381527194,23.600000000000012
2022-01-05 14:20:00+00:00,51.43398294237917,37.45521587684796,23.60000000000001
2022-01-05 14:25:00+00:00,51.422655294919444,37.47014391789864,23.600000000000005
2022-01-05 14:30:00+00:00,51.41510352994629,37.48009594526576,23.600000000000005
2022-01-05 14:35:00+00:00,51.4100690199642,37.48673063017717,23.600000000000005
2022-01-05 14:40:00+00:00,51.44004601330946,37.49115375345145,23.600000000000005
2022-01-05 14:45:00+00:00,51.460030675539635,37.46076916896763,23.600000000000005
2022-01-05 14:50:00+00:00,51.473353783693085,37.44051277931175,23.600000000000005
2022-01-05 14:55:00+00:00,51.51556918912872,37.42700851954117,23.600000000000005
2022-01-05 15:00:00+00:00,51.54371279275248,37.41800567969411,23.600000000000005
2022-01-05 15:05:00+00:00,51.562475195168325,37.41200378646274,23.600000000000005
2022-01-05 15:10:00+00:00,51.574983463445555,37.40800252430849,23.600000000000005
2022-01-05 15:15:00+00:00,51.54998897563038,37.40533501620566,23.600000000000005
2022-01-05 15:20:00+00:00,51.53332598375359,37.40355667747044,23.600000000000005
2022-01-05 15:25:00+00:00,51.5222173225024,37.402371118313624,23.600000000000005
2022-01-05 15:30:00+00:00,51.51481154833493,37.40158074554242,23.600000000000005
2022-01-05 15:35:00+00:00,51.50987436555662,37.40105383036161,23.600000000000005
2022-01-05 15:40:00+00:00,51.50658291037107,37.400702553574405,23.600000000000005
2022-01-05 15:45:00+00:00,51.47105527358071,37.36713503571627,23.600000000000005
2022-01-05 15:50:00+00:00,51.44737018238714,37.34475669047751,23.600000000000005
2022-01-05 15:55:00+00:00,51.43158012159142,37.32983779365167,23.600000000000005
2022-01-05 16:00:00+00:00,51.42105341439429,37.319891862434446,23.600000000000005
2022-01-05 16:05:00+00:00,51.41403560959619,37.31326124162296,23.600000000000005
2022-01-05 16:10:00+00:00,51.40935707306412,37.30884082774864,23.600000000000005
2022-01-05 16:15:00+00:00,51.43957138204274,37.30589388516576,23.600000000000005
2022-01-05 16:20:00+00:00,51.459714254695164,37.303929256777174,23.600000000000005
2022-01-05 16:25:00+00:00,51.473142836463445,37.30261950451811,23.600000000000005
2022-01-05 16:30:00+00:00,51.48209522430896,37.30174633634541,23.600000000000005
2022-01-05 16:35:00+00:00,51.48806348287263,37.30116422423027,23.600000000000005
2022-01-05 16:40:00+00:00,51.492042321915086,37.30077614948684,23.600000000000005
2022-01-05 16:45:00+00:00,51.46136154794339,37.30051743299123,23.600000000000005
2022-01-05 16:50:00+00:00,51.440907698628926,37.30034495532748,23.600000000000005
2022-01-05 16:55:00+00:00,51.42727179908595,37.30022997021832,23.600000000000005
2022-01-05 17:00:00+00:00,51.41818119939063,37.30015331347888,23.600000000000005
2022-01-05 17:05:00+00:00,51.41212079959376,37.30010220898592,23.600000000000005
2022-01-05 17:10:00+00:00,51.4080805330625,37.30006813932395,23.600000000000005
2022-01-05 17:15:00+00:00,51.37205368870834,37.300045426215966,23.566666666666674
2022-01-05 17:20:00+00:00,51.348035792472224,37.30003028414398,23.54444444444445
2022-01-05 17:25:00+00:00,51.332023861648146,37.30002018942932,23.529629629629635
2022-01-05 17:30:00+00:00,51.321349241098766,37.30001345961954,23.519753086419758
2022-01-05 17:35:00+00:00,51.28089949406584,37.30000897307969,23.513168724279836
2022-01-05 17:40:00+00:00,51.25393299604389,37.30000598205313,23.508779149519892
2022-01-05 17:45:00+00:00,51.2026219973626,37.30000398803542,23.47251943301326
2022-01-05 17:50:00+00:00,51.1684146649084,37.30000265869028,23.44834628867551
2022-01-05 17:55:00+00:00,51.112276443272265,37.300001772460185,23.43223085911701
2022-01-05 18:00:00+00:00,51.07485096218151,37.30000118164012,23.421487239411338
2022-01-05 18:05:00+00:00,51.083233974787674,37.30000078776008,23.414324826274225
2022-01-05 18:10:00+00:00,51.08882264985845,37.30000052517338,23.40954988418282
2022-01-05 18:15:00+00:00,51.1258817665723,37.30000035011559,23.406366589455214
2022-01-05 18:20:00+00:00,51.15058784438153,37.300000233410394,23.404244392970142
2022-01-05 18:25:00+00:00,51.16705856292102,37.30000015560693,23.40282959531343
2022-01-05 18:30:00+00:00,51.21137237528068,37.30000010373795,23.40188639687562
2022-01-05 18:35:00+00:00,51.24091491685379,37.300000069158635,23.40125759791708
2022-01-05 18:40:00+00:00,51.29394327790252,37.30000004610576,23.400838398611388
2022-01-05 18:45:00+00:00,51.329295518601675,37.30000003073717,23.40055893240759
2022-01-05 18:50:00+00:00,51.38619701240111,37.300000020491446,23.367039288271727
2022-01-05 18:55:00+00:00,51.42413134160074,37.30000001366096,23.344692858847818
2022-01-05 19:00:00+00:00,51.48275422773383,37.30000000910731,23.32979523923188
2022-01-05 19:05:00+00:00,51.521836151822555,37.300000006071535,23.353196826154587
2022-01-05 19:10:00+00:00,51.547890767881704,37.26666667071436,23.36879788410306
2022-01-05 19:15:00+00:00,51.56526051192114,37.244444447142904,23.412531922735372
2022-01-05 19:20:00+00:00,51.57684034128076,37.2296296314286,23.475021281823583
2022-01-05 19:25:00+00:00,51.584560227520505,37.18641975428574,23.516680854549055
2022-01-05 19:30:00+00:00,51.589706818347004,37.15761316952382,23.577787236366035
2022-01-05 19:35:00+00:00,51.593137878898006,37.13840877968255,23.618524824244023
2022-01-05 19:40:00+00:00,51.595425252598666,37.1256058531217,23.679016549496016
2022-01-05 19:45:00+00:00,51.59695016839911,37.1170705687478,23.719344366330677
2022-01-05 19:50:00+00:00,51.597966778932744,37.111380379165205,23.77956291088712
2022-01-05 19:55:00+00:00,51.59864451928849,37.10758691944347,23.81970860725808
2022-01-05 20:00:00+00:00,51.59909634619233,37.10505794629565,23.879805738172053
2022-01-05 20:05:00+00:00,51.599397564128225,37.1033719641971,23.9198704921147
2022-01-05 20:10:00+00:00,51.59959837608548,37.1022479761314,23.9799136614098
2022-01-05 20:15:00+00:00,51.599732250723655,37.10149865075427,24.019942440939868
2022-01-05 20:20:00+00:00,51.63315483381577,37.100999100502854,24.046628293959913
2022-01-05 20:25:00+00:00,51.65543655587718,37.1006660670019,24.097752195973275
2022-01-05 20:30:00+00:00,51.67029103725145,37.10044404466794,24.131834797315516
2022-01-05 20:35:00+00:00,51.6801940248343,37.100296029778626,24.154556531543676
2022-01-05 20:40:00+00:00,51.6867960165562,37.100197353185756,24.16970435436245
2022-01-05 20:45:00+00:00,51.6911973443708,37.10013156879051,24.179802902908303
2022-01-05 20:50:00+00:00,51.660798229580536,37.10008771252701,24.186535268605535
2022-01-05 20:55:00+00:00,51.64053215305369,37.10005847501801,24.19102351240369
2022-01-05 21:00:00+00:00,51.62702143536913,37.10003898334534,24.194015674935795
2022-01-05 21:05:00+00:00,51.61801429024609,37.100025988896896,24.22934378329053
2022-01-05 21:10:00+00:00,51.612009526830725,37.10001732593127,24.25289585552702
2022-01-05 21:15:00+00:00,51.60800635122049,37.10001155062085,24.268597237018014
2022-01-05 21:20:00+00:00,51.605337567480326,37.1000077004139,24.245731491345342
2022-01-05 21:25:00+00:00,51.60355837832022,37.100005133609265,24.230487660896895
2022-01-05 21:30:00+00:00,51.602372252213485,37.10000342240618,24.220325107264596
2022-01-05 21:35:00+00:00,51.60158150147566,37.10000228160413,24.21355007150973
2022-01-05 21:40:00+00:00,51.601054334317105,37.10000152106942,24.20903338100649
2022-01-05 21:45:00+00:00,51.60070288954474,37.100001014046285,24.206022254004324
2022-01-05 21:50:00+00:00,51.60046859302983,37.06666734269752,24.237348169336215
2022-01-05 21:55:00+00:00,51.60031239535322,37.04444489513168,24.25823211289081
2022-01-05 22:00:00+00:00,51.60020826356882,37.029629930087786,24.272154741927206
2022-01-05 22:05:00+00:00,51.60013884237921,37.01975328672519,24.281436494618138
2022-01-05 22:10:00+00:00,51.60009256158614,37.013168857816794,24.287624329745427
2022-01-05 22:15:00+00:00,51.60006170772409,37.00877923854453,24.291749553163616
2022-01-05 22:20:00+00:00,51.60004113848273,36.97251949236301,24.29449970210908
2022-01-05 22:25:00+00:00,51.600027425655156,36.948346328242,24.296333134739385
2022-01-05 22:30:00+00:00,51.600018283770105,36.93223088549467,24.29755542315959
2022-01-05 22:35:00+00:00,51.60001218918007,36.92148725699644,24.298370282106394
2022-01-05 22:40:00+00:00,51.60000812612005,36.91432483799763,24.298913521404263
2022-01-05 22:45:00+00:00,51.60000541741337,36.90954989199842,24.299275680936177
2022-01-05 22:50:00+00:00,51.60000361160891,36.939699927998944,24.266183787290785
2022-01-05 22:55:00+00:00,51.600002407739275,36.959799951999294,24.244122524860526
2022-01-05 23:00:00+00:00,51.60000160515952,36.97319996799953,24.229415016573682
2022-01-05 23:05:00+00:00,51.600001070106345,36.98213331199968,24.219610011049124
2022-01-05 23:10:00+00:00,51.60000071340423,36.98808887466645,24.213073340699413
2022-01-05 23:15:00+00:00,51.60000047560282,36.99205924977763,24.208715560466274
2022-01-05 23:20:00+00:00,51.60000031706855,36.99470616651842,24.205810373644184
2022-01-05 23:25:00+00:00,51.60000021137903,36.996470777678944,24.203873582429456
2022-01-05 23:30:00+00:00,51.600000140919356,36.9976471851193,24.202582388286302
2022-01-05 23:35:00+00:00,51.60000009394624,36.9984314567462,24.201721592190868
2022-01-05 23:40:00+00:00,51.60000006263083,36.96562097116413,24.201147728127243
2022-01-05 23:45:00+00:00,51.600000041753894,36.94374731410942,24.200765152084827
2022-01-05 23:50:00+00:00,51.60000002783593,36.929164876072946,24.200510101389884
2022-01-05 23:55:00+00:00,51.60000001855729,36.886109917381965,24.200340067593256
2022-01-06 00:00:00+00:00,51.60000001237153,36.857406611587976,24.200226711728835
2022-01-06 00:05:00+00:00,51.60000000824769,36.83827107439198,24.200151141152556
2022-01-06 00:10:00+00:00,51.60000000549846,36.82551404959465,24.20010076076837
2022-01-06 00:15:00+00:00,51.600000003665635,36.817009366396434,24.20006717384558
2022-01-06 00:20:00+00:00,51.60000000244376,36.84467291093096,24.233378115897054
2022-01-06 00:25:00+00:00,51.600000001629176,36.86311527395397,24.255585410598034
2022-01-06 00:30:00+00:00,51.60000000108612,36.87541018263598,24.270390273732023
2022-01-06 00:35:00+00:00,51.60000000072409,36.88360678842398,24.280260182488018
2022-01-06 00:40:00+00:00,51.60000000048273,36.88907119228265,24.28684012165868
2022-01-06 00:45:00+00:00,51.60000000032182,36.89271412818843,24.291226747772455
2022-01-06 00:50:00+00:00,51.60000000021455,36.861809418792284,24.260817831848303
2022-01-06 00:55:00+00:00,51.600000000143034,36.84120627919486,24.2405452212322
2022-01-06 01:00:00+00:00,51.600000000095356,36.82747085279657,24.227030147488133
2022-01-06 01:05:00+00:00,51.600000000063574,36.81831390186438,24.21802009832542
2022-01-06 01:10:00+00:00,51.60000000004238,36.81220926790959,24.212013398883613
2022-01-06 01:15:00+00:00,51.60000000002825,36.80813951193972,24.208008932589077
2022-01-06 01:20:00+00:00,51.60000000001884,36.80542634129315,24.205339288392718
2022-01-06 01:25:00+00:00,51.60000000001256,36.8036175608621,24.203559525595143
2022-01-06 01:30:00+00:00,51.60000000000837,36.8024117072414,24.202373017063426
2022-01-06 01:35:00+00:00,51.600000000005586,36.8016078048276,24.201582011375617
2022-01-06 01:40:00+00:00,51.633333333337056,36.801071869885064,24.20105467425041
2022-01-06 01:45:00+00:00,51.65555555555804,36.80071457992337,24.200703116166938
2022-01-06 01:50:00+00:00,51.703703703705365,36.80047638661558,24.20046874411129
2022-01-06 01:55:00+00:00,51.73580246913691,36.800317591077054,24.200312496074194
2022-01-06 02:00:00+00:00,51.7905349794246,36.8002117273847,24.200208330716126
