,m3,temp_to,temp_return,MWh,delta_MWh,delta_m3
2022-01-16 17:15:00+00:00,34506.72,99.5,42.5,1338.29,0.009999999999990905,0.22000000000116415
2022-01-16 17:20:00+00:00,34506.94,99.5,42.5,1338.31,0.01999999999998181,0.22000000000116415
2022-01-16 17:25:00+00:00,34507.17,99.5,42.5,1338.32,0.009999999999990905,0.22999999999592546
2022-01-16 17:30:00+00:00,34507.39,99.5,42.5,1338.34,0.01999999999998181,0.22000000000116415
2022-01-16 17:35:00+00:00,34507.62,99.5,42.5,1338.35,0.009999999999990905,0.23000000000320142
2022-01-16 17:40:00+00:00,34507.84,99.5,42.4,1338.36,0.009999999999990905,0.2199999999938882
2022-01-16 17:45:00+00:00,34508.06,99.5,42.4,1338.38,0.020000000000209184,0.22000000000116415
2022-01-16 17:50:00+00:00,34508.29,99.5,42.4,1338.39,0.009999999999990905,0.23000000000320142
2022-01-16 17:55:00+00:00,34508.51,99.5,42.4,1338.41,0.01999999999998181,0.22000000000116415
2022-01-16 18:00:00+00:00,34508.74,99.5,42.4,1338.42,0.009999999999990905,0.22999999999592546
2022-01-16 18:05:00+00:00,34508.96,99.5,42.4,1338.43,0.009999999999990905,0.22000000000116415
2022-01-16 18:10:00+00:00,34509.18,99.5,42.4,1338.45,0.01999999999998181,0.22000000000116415
2022-01-16 18:15:00+00:00,34509.41,99.5,42.4,1338.46,0.009999999999990905,0.23000000000320142
2022-01-16 18:20:00+00:00,34509.63,99.5,42.4,1338.48,0.01999999999998181,0.2199999999938882
2022-01-16 18:25:00+00:00,34509.86,99.5,42.4,1338.49,0.009999999999990905,0.23000000000320142
2022-01-16 18:30:00+00:00,34510.08,99.5,42.4,1338.51,0.01999999999998181,0.22000000000116415
2022-01-16 18:35:00+00:00,34510.3,99.5,42.4,1338.52,0.009999999999990905,0.22000000000116415
2022-01-16 18:40:00+00:00,34510.53,99.5,42.3,1338.53,0.009999999999990905,0.22999999999592546
2022-01-16 18:45:00+00:00,34510.75,99.5,42.3,1338.55,0.01999999999998181,0.22000000000116415
2022-01-16 18:50:00+00:00,34510.98,99.5,42.3,1338.56,0.009999999999990905,0.23000000000320142
2022-01-16 18:55:00+00:00,34511.2,99.5,42.3,1338.58,0.01999999999998181,0.2199999999938882
2022-01-16 19:00:00+00:00,34511.42,99.5,42.3,1338.59,0.009999999999990905,0.22000000000116415
2022-01-16 19:05:00+00:00,34511.65,99.5,42.3,1338.61,0.01999999999998181,0.23000000000320142
2022-01-16 19:10:00+00:00,34511.87,99.5,42.3,1338.62,0.009999999999990905,0.22000000000116415
2022-01-16 19:15:00+00:00,34512.1,99.6,42.3,1338.63,0.010000000000218279,0.22999999999592546
2022-01-16 19:20:00+00:00,34512.32,99.6,42.3,1338.65,0.01999999999998181,0.22000000000116415
2022-01-16 19:25:00+00:00,34512.54,99.6,42.2,1338.66,0.009999999999990905,0.22000000000116415
2022-01-16 19:30:00+00:00,34512.77,99.6,42.2,1338.68,0.01999999999998181,0.22999999999592546
2022-01-16 19:35:00+00:00,34512.99,99.6,42.2,1338.69,0.009999999999990905,0.22000000000116415
2022-01-16 19:40:00+00:00,34513.22,99.6,42.2,1338.7,0.009999999999990905,0.23000000000320142
2022-01-16 19:45:00+00:00,34513.44,99.6,42.2,1338.72,0.01999999999998181,0.22000000000116415
2022-01-16 19:50:00+00:00,34513.66,99.6,42.2,1338.73,0.009999999999990905,0.22000000000116415
2022-01-16 19:55:00+00:00,34513.89,99.6,42.2,1338.75,0.01999999999998181,0.22999999999592546
2022-01-16 20:00:00+00:00,34514.11,99.6,42.2,1338.76,0.009999999999990905,0.22000000000116415
2022-01-16 20:05:00+00:00,34514.34,99.6,42.2,1338.78,0.01999999999998181,0.22999999999592546
2022-01-16 20:10:00+00:00,34514.56,99.6,42.2,1338.79,0.009999999999990905,0.22000000000116415
2022-01-16 20:15:00+00:00,34514.78,99.6,42.2,1338.8,0.009999999999990905,0.22000000000116415
2022-01-16 20:20:00+00:00,34515.01,99.6,42.2,1338.82,0.01999999999998181,0.23000000000320142
2022-01-16 20:25:00+00:00,34515.23,99.6,42.1,1338.83,0.009999999999990905,0.22000000000116415
2022-01-16 20:30:00+00:00,34515.46,99.6,42.1,1338.85,0.01999999999998181,0.22999999999592546
2022-01-16 20:35:00+00:00,34515.68,99.6,42.1,1338.86,0.009999999999990905,0.22000000000116415
2022-01-16 20:40:00+00:00,34515.9,99.6,42.1,1338.87,0.009999999999990905,0.22000000000116415
2022-01-16 20:45:00+00:00,34516.13,99.6,42.1,1338.89,0.020000000000209184,0.22999999999592546
2022-01-16 20:50:00+00:00,34516.35,99.6,42.1,1338.9,0.009999999999990905,0.22000000000116415
2022-01-16 20:55:00+00:00,34516.58,99.6,42.1,1338.92,0.01999999999998181,0.23000000000320142
2022-01-16 21:00:00+00:00,34516.8,99.6,42.1,1338.93,0.009999999999990905,0.22000000000116415
2022-01-16 21:05:00+00:00,34517.02,99.6,42.1,1338.95,0.01999999999998181,0.2199999999938882
2022-01-16 21:10:00+00:00,34517.25,99.6,42.0,1338.96,0.009999999999990905,0.23000000000320142
2022-01-16 21:15:00+00:00,34517.47,99.6,42.0,1338.97,0.009999999999990905,0.22000000000116415
2022-01-16 21:20:00+00:00,34517.7,99.6,42.0,1338.99,0.01999999999998181,0.22999999999592546
2022-01-16 21:25:00+00:00,34517.92,99.6,42.0,1339.0,0.009999999999990905,0.22000000000116415
2022-01-16 21:30:00+00:00,34518.14,99.6,42.0,1339.02,0.01999999999998181,0.22000000000116415
2022-01-16 21:35:00+00:00,34518.37,99.6,42.0,1339.03,0.009999999999990905,0.23000000000320142
2022-01-16 21:40:00+00:00,34518.59,99.6,42.0,1339.04,0.009999999999990905,0.2199999999938882
2022-01-16 21:45:00+00:00,34518.82,99.6,42.0,1339.06,0.01999999999998181,0.23000000000320142
2022-01-16 21:50:00+00:00,34519.04,99.6,42.0,1339.07,0.009999999999990905,0.22000000000116415
2022-01-16 21:55:00+00:00,34519.26,99.6,42.0,1339.09,0.01999999999998181,0.22000000000116415
2022-01-16 22:00:00+00:00,34519.49,99.7,42.0,1339.1,0.009999999999990905,0.22999999999592546
2022-01-16 22:05:00+00:00,34519.71,99.7,42.0,1339.12,0.01999999999998181,0.22000000000116415
2022-01-16 22:10:00+00:00,34519.94,99.7,41.9,1339.13,0.010000000000218279,0.23000000000320142
2022-01-16 22:15:00+00:00,34520.16,99.7,41.9,1339.14,0.009999999999990905,0.22000000000116415
2022-01-16 22:20:00+00:00,34520.38,99.7,41.9,1339.16,0.01999999999998181,0.2199999999938882
2022-01-16 22:25:00+00:00,34520.61,99.7,41.9,1339.17,0.009999999999990905,0.23000000000320142
2022-01-16 22:30:00+00:00,34520.83,99.7,41.9,1339.19,0.01999999999998181,0.22000000000116415
2022-01-16 22:35:00+00:00,34521.06,99.7,41.9,1339.2,0.009999999999990905,0.22999999999592546
2022-01-16 22:40:00+00:00,34521.28,99.7,41.9,1339.21,0.009999999999990905,0.22000000000116415
2022-01-16 22:45:00+00:00,34521.5,99.7,41.9,1339.23,0.01999999999998181,0.22000000000116415
2022-01-16 22:50:00+00:00,34521.73,99.7,41.9,1339.24,0.009999999999990905,0.23000000000320142
2022-01-16 22:55:00+00:00,34521.95,99.7,41.8,1339.26,0.01999999999998181,0.2199999999938882
2022-01-16 23:00:00+00:00,34522.18,99.7,41.8,1339.27,0.009999999999990905,0.23000000000320142
2022-01-16 23:05:00+00:00,34522.4,99.7,41.8,1339.29,0.01999999999998181,0.22000000000116415
2022-01-16 23:10:00+00:00,34522.62,99.7,41.8,1339.3,0.009999999999990905,0.22000000000116415
2022-01-16 23:15:00+00:00,34522.85,99.7,41.8,1339.31,0.009999999999990905,0.22999999999592546
2022-01-16 23:20:00+00:00,34523.07,99.7,41.8,1339.33,0.01999999999998181,0.22000000000116415
2022-01-16 23:25:00+00:00,34523.3,99.7,41.8,1339.34,0.009999999999990905,0.23000000000320142
2022-01-16 23:30:00+00:00,34523.52,99.7,41.8,1339.36,0.01999999999998181,0.2199999999938882
2022-01-16 23:35:00+00:00,34523.74,99.7,41.8,1339.37,0.009999999999990905,0.22000000000116415
2022-01-16 23:40:00+00:00,34523.97,99.7,41.8,1339.39,0.020000000000209184,0.23000000000320142
2022-01-16 23:45:00+00:00,34524.19,99.7,41.8,1339.4,0.009999999999990905,0.22000000000116415
2022-01-16 23:50:00+00:00,34524.42,99.7,41.8,1339.41,0.009999999999990905,0.22999999999592546
2022-01-16 23:55:00+00:00,34524.64,99.7,41.7,1339.43,0.01999999999998181,0.22000000000116415
2022-01-17 00:00:00+00:00,34524.86,99.7,41.7,1339.44,0.009999999999990905,0.22000000000116415
2022-01-17 00:05:00+00:00,34525.09,99.7,41.7,1339.46,0.01999999999998181,0.22999999999592546
2022-01-17 00:10:00+00:00,34525.31,99.7,41.7,1339.47,0.009999999999990905,0.22000000000116415
2022-01-17 00:15:00+00:00,34525.54,99.8,41.7,1339.48,0.009999999999990905,0.23000000000320142
2022-01-17 00:20:00+00:00,34525.76,99.8,41.7,1339.5,0.01999999999998181,0.22000000000116415
2022-01-17 00:25:00+00:00,34525.98,99.8,41.7,1339.51,0.009999999999990905,0.22000000000116415
2022-01-17 00:30:00+00:00,34526.21,99.8,41.7,1339.53,0.01999999999998181,0.22999999999592546
2022-01-17 00:35:00+00:00,34526.43,99.8,41.7,1339.54,0.009999999999990905,0.22000000000116415
2022-01-17 00:40:00+00:00,34526.66,99.8,41.6,1339.56,0.01999999999998181,0.23000000000320142
2022-01-17 00:45:00+00:00,34526.88,99.8,41.6,1339.57,0.009999999999990905,0.2199999999938882
2022-01-17 00:50:00+00:00,34527.1,99.8,41.6,1339.58,0.009999999999990905,0.22000000000116415
2022-01-17 00:55:00+00:00,34527.33,99.8,41.6,1339.6,0.01999999999998181,0.23000000000320142
2022-01-17 01:00:00+00:00,34527.55,99.8,41.6,1339.61,0.009999999999990905,0.22000000000116415
2022-01-17 01:05:00+00:00,34527.78,99.8,41.6,1339.63,0.020000000000209184,0.22999999999592546
2022-01-17 01:10:00+00:00,34528.0,99.8,41.6,1339.64,0.009999999999990905,0.22000000000116415
2022-01-17 01:15:00+00:00,34528.22,99.8,41.6,1339.65,0.009999999999990905,0.22000000000116415
2022-01-17 01:20:00+00:00,34528.45,99.8,41.6,1339.67,0.01999999999998181,0.22999999999592546
2022-01-17 01:25:00+00:00,34528.67,99.8,41.6,1339.68,0.009999999999990905,0.22000000000116415
2022-01-17 01:30:00+00:00,34528.9,99.8,41.6,1339.7,0.01999999999998181,0.23000000000320142
2022-01-17 01:35:00+00:00,34529.12,99.8,41.6,1339.71,0.009999999999990905,0.22000000000116415
2022-01-17 01:40:00+00:00,34529.34,99.8,41.5,1339.73,0.01999999999998181,0.2199999999938882
2022-01-17 01:45:00+00:00,34529.57,99.8,41.5,1339.74,0.009999999999990905,0.23000000000320142
2022-01-17 01:50:00+00:00,34529.79,99.8,41.5,1339.75,0.009999999999990905,0.22000000000116415
2022-01-17 01:55:00+00:00,34530.02,99.8,41.5,1339.77,0.01999999999998181,0.22999999999592546
2022-01-17 02:00:00+00:00,34530.24,99.8,41.5,1339.78,0.009999999999990905,0.22000000000116415
2022-01-17 02:05:00+00:00,34530.46,99.8,41.5,1339.8,0.01999999999998181,0.22000000000116415
2022-01-17 02:10:00+00:00,34530.69,99.8,41.5,1339.81,0.009999999999990905,0.23000000000320142
2022-01-17 02:15:00+00:00,34530.91,99.8,41.5,1339.82,0.009999999999990905,0.22000000000116415
2022-01-17 02:20:00+00:00,34531.14,99.8,41.5,1339.84,0.01999999999998181,0.22999999999592546
2022-01-17 02:25:00+00:00,34531.36,99.8,41.4,1339.85,0.009999999999990905,0.22000000000116415
2022-01-17 02:30:00+00:00,34531.58,99.8,41.4,1339.87,0.01999999999998181,0.22000000000116415
2022-01-17 02:35:00+00:00,34531.81,99.8,41.4,1339.88,0.010000000000218279,0.22999999999592546
2022-01-17 02:40:00+00:00,34532.03,99.8,41.4,1339.9,0.01999999999998181,0.22000000000116415
2022-01-17 02:45:00+00:00,34532.26,99.8,41.4,1339.91,0.009999999999990905,0.23000000000320142
2022-01-17 02:50:00+00:00,34532.48,99.8,41.4,1339.92,0.009999999999990905,0.22000000000116415
2022-01-17 02:55:00+00:00,34532.7,99.8,41.4,1339.94,0.01999999999998181,0.2199999999938882
2022-01-17 03:00:00+00:00,34532.93,99.9,41.4,1339.95,0.009999999999990905,0.23000000000320142
2022-01-17 03:05:00+00:00,34533.15,99.9,41.4,1339.97,0.01999999999998181,0.22000000000116415
2022-01-17 03:10:00+00:00,34533.38,99.9,41.4,1339.98,0.009999999999990905,0.22999999999592546
2022-01-17 03:15:00+00:00,34533.6,99.9,41.4,1339.99,0.009999999999990905,0.22000000000116415
2022-01-17 03:20:00+00:00,34533.82,99.9,41.4,1340.01,0.01999999999998181,0.22000000000116415
2022-01-17 03:25:00+00:00,34534.05,99.9,41.3,1340.02,0.009999999999990905,0.23000000000320142
2022-01-17 03:30:00+00:00,34534.27,99.9,41.3,1340.04,0.01999999999998181,0.2199999999938882
2022-01-17 03:35:00+00:00,34534.5,99.9,41.3,1340.05,0.009999999999990905,0.23000000000320142
2022-01-17 03:40:00+00:00,34534.72,99.9,41.3,1340.07,0.01999999999998181,0.22000000000116415
2022-01-17 03:45:00+00:00,34534.94,99.9,41.3,1340.08,0.009999999999990905,0.22000000000116415
2022-01-17 03:50:00+00:00,34535.17,99.9,41.3,1340.09,0.009999999999990905,0.22999999999592546
2022-01-17 03:55:00+00:00,34535.39,99.9,41.3,1340.11,0.01999999999998181,0.22000000000116415
2022-01-17 04:00:00+00:00,34535.62,99.9,41.3,1340.12,0.009999999999990905,0.23000000000320142
2022-01-17 04:05:00+00:00,34535.84,99.9,41.3,1340.14,0.020000000000209184,0.2199999999938882
2022-01-17 04:10:00+00:00,34536.06,99.9,41.2,1340.15,0.009999999999990905,0.22000000000116415
2022-01-17 04:15:00+00:00,34536.29,99.9,41.2,1340.16,0.009999999999990905,0.23000000000320142
2022-01-17 04:20:00+00:00,34536.51,99.9,41.2,1340.18,0.01999999999998181,0.22000000000116415
2022-01-17 04:25:00+00:00,34536.74,99.9,41.2,1340.19,0.009999999999990905,0.22999999999592546
2022-01-17 04:30:00+00:00,34536.96,99.9,41.2,1340.21,0.01999999999998181,0.22000000000116415
2022-01-17 04:35:00+00:00,34537.18,99.9,41.2,1340.22,0.009999999999990905,0.22000000000116415
2022-01-17 04:40:00+00:00,34537.41,99.9,41.2,1340.24,0.01999999999998181,0.23000000000320142
2022-01-17 04:45:00+00:00,34537.63,99.9,41.2,1340.25,0.009999999999990905,0.2199999999938882
2022-01-17 04:50:00+00:00,34537.86,99.9,41.2,1340.26,0.009999999999990905,0.23000000000320142
2022-01-17 04:55:00+00:00,34538.08,99.9,41.2,1340.28,0.01999999999998181,0.22000000000116415
2022-01-17 05:00:00+00:00,34538.3,99.9,41.2,1340.29,0.009999999999990905,0.22000000000116415
2022-01-17 05:05:00+00:00,34538.53,99.9,41.2,1340.31,0.01999999999998181,0.22999999999592546
2022-01-17 05:10:00+00:00,34538.75,99.9,41.1,1340.32,0.009999999999990905,0.22000000000116415
2022-01-17 05:15:00+00:00,34538.98,99.9,41.1,1340.34,0.01999999999998181,0.23000000000320142
2022-01-17 05:20:00+00:00,34539.2,100.0,41.1,1340.35,0.009999999999990905,0.2199999999938882
2022-01-17 05:25:00+00:00,34539.42,100.0,41.1,1340.36,0.009999999999990905,0.22000000000116415
2022-01-17 05:30:00+00:00,34539.65,100.0,41.1,1340.38,0.020000000000209184,0.23000000000320142
2022-01-17 05:35:00+00:00,34539.87,100.0,41.1,1340.39,0.009999999999990905,0.22000000000116415
2022-01-17 05:40:00+00:00,34540.1,100.0,41.1,1340.41,0.01999999999998181,0.22999999999592546
2022-01-17 05:45:00+00:00,34540.32,100.0,41.1,1340.42,0.009999999999990905,0.22000000000116415
2022-01-17 05:50:00+00:00,34540.54,100.0,41.1,1340.43,0.009999999999990905,0.22000000000116415
2022-01-17 05:55:00+00:00,34540.77,100.0,41.0,1340.45,0.01999999999998181,0.22999999999592546
2022-01-17 06:00:00+00:00,34540.99,100.0,41.0,1340.46,0.009999999999990905,0.22000000000116415
2022-01-17 06:05:00+00:00,34541.22,100.0,41.0,1340.48,0.01999999999998181,0.23000000000320142
2022-01-17 06:10:00+00:00,34541.44,100.0,41.0,1340.49,0.009999999999990905,0.22000000000116415
2022-01-17 06:15:00+00:00,34541.66,100.0,41.0,1340.51,0.01999999999998181,0.22000000000116415
2022-01-17 06:20:00+00:00,34541.89,100.0,41.0,1340.52,0.009999999999990905,0.22999999999592546
2022-01-17 06:25:00+00:00,34542.11,100.0,41.0,1340.53,0.009999999999990905,0.22000000000116415
2022-01-17 06:30:00+00:00,34542.34,100.0,41.0,1340.55,0.01999999999998181,0.22999999999592546
2022-01-17 06:35:00+00:00,34542.56,100.0,41.0,1340.56,0.009999999999990905,0.22000000000116415
2022-01-17 06:40:00+00:00,34542.78,100.0,41.0,1340.58,0.01999999999998181,0.22000000000116415
2022-01-17 06:45:00+00:00,34543.01,100.0,41.0,1340.59,0.009999999999990905,0.23000000000320142
2022-01-17 06:50:00+00:00,34543.23,100.0,41.0,1340.6,0.009999999999990905,0.22000000000116415
2022-01-17 06:55:00+00:00,34543.46,100.0,40.9,1340.62,0.01999999999998181,0.22999999999592546
2022-01-17 07:00:00+00:00,34543.68,100.0,40.9,1340.63,0.010000000000218279,0.22000000000116415
2022-01-17 07:05:00+00:00,34543.9,100.0,40.9,1340.65,0.01999999999998181,0.22000000000116415
2022-01-17 07:10:00+00:00,34544.13,100.0,40.9,1340.66,0.009999999999990905,0.22999999999592546
2022-01-17 07:15:00+00:00,34544.35,100.0,40.9,1340.68,0.01999999999998181,0.22000000000116415
2022-01-17 07:20:00+00:00,34544.58,100.0,40.9,1340.69,0.009999999999990905,0.23000000000320142
2022-01-17 07:25:00+00:00,34544.8,100.0,40.9,1340.7,0.009999999999990905,0.22000000000116415
2022-01-17 07:30:00+00:00,34545.02,100.0,40.9,1340.72,0.01999999999998181,0.2199999999938882
2022-01-17 07:35:00+00:00,34545.25,100.0,40.9,1340.73,0.009999999999990905,0.23000000000320142
2022-01-17 07:40:00+00:00,34545.47,100.0,40.8,1340.75,0.01999999999998181,0.22000000000116415
2022-01-17 07:45:00+00:00,34545.7,100.0,40.8,1340.76,0.009999999999990905,0.22999999999592546
2022-01-17 07:50:00+00:00,34545.92,100.0,40.8,1340.77,0.009999999999990905,0.22000000000116415
2022-01-17 07:55:00+00:00,34546.14,100.0,40.8,1340.79,0.01999999999998181,0.22000000000116415
2022-01-17 08:00:00+00:00,34546.37,100.0,40.8,1340.8,0.009999999999990905,0.23000000000320142
2022-01-17 08:05:00+00:00,34546.59,100.1,40.8,1340.82,0.01999999999998181,0.2199999999938882
2022-01-17 08:10:00+00:00,34546.82,100.1,40.8,1340.83,0.009999999999990905,0.23000000000320142
2022-01-17 08:15:00+00:00,34547.04,100.1,40.8,1340.85,0.01999999999998181,0.22000000000116415
2022-01-17 08:20:00+00:00,34547.26,100.1,40.8,1340.86,0.009999999999990905,0.22000000000116415
2022-01-17 08:25:00+00:00,34547.49,100.1,40.8,1340.87,0.009999999999990905,0.22999999999592546
2022-01-17 08:30:00+00:00,34547.71,100.1,40.8,1340.89,0.020000000000209184,0.22000000000116415
2022-01-17 08:35:00+00:00,34547.94,100.1,40.8,1340.9,0.009999999999990905,0.23000000000320142
2022-01-17 08:40:00+00:00,34548.16,100.1,40.7,1340.92,0.01999999999998181,0.22000000000116415
2022-01-17 08:45:00+00:00,34548.38,100.1,40.7,1340.93,0.009999999999990905,0.2199999999938882
2022-01-17 08:50:00+00:00,34548.61,100.1,40.7,1340.94,0.009999999999990905,0.23000000000320142
2022-01-17 08:55:00+00:00,34548.83,100.1,40.7,1340.96,0.01999999999998181,0.22000000000116415
2022-01-17 09:00:00+00:00,34549.06,100.1,40.7,1340.97,0.009999999999990905,0.22999999999592546
2022-01-17 09:05:00+00:00,34549.28,100.1,40.7,1340.99,0.01999999999998181,0.22000000000116415
2022-01-17 09:10:00+00:00,34549.5,100.1,40.7,1341.0,0.009999999999990905,0.22000000000116415
2022-01-17 09:15:00+00:00,34549.73,100.1,40.7,1341.02,0.01999999999998181,0.23000000000320142
2022-01-17 09:20:00+00:00,34549.95,100.1,40.7,1341.03,0.009999999999990905,0.2199999999938882
2022-01-17 09:25:00+00:00,34550.18,100.1,40.6,1341.04,0.009999999999990905,0.23000000000320142
2022-01-17 09:30:00+00:00,34550.4,100.1,40.6,1341.06,0.01999999999998181,0.22000000000116415
2022-01-17 09:35:00+00:00,34550.62,100.1,40.6,1341.07,0.009999999999990905,0.22000000000116415
2022-01-17 09:40:00+00:00,34550.85,100.1,40.6,1341.09,0.01999999999998181,0.22999999999592546
2022-01-17 09:45:00+00:00,34551.07,100.1,40.6,1341.1,0.009999999999990905,0.22000000000116415
2022-01-17 09:50:00+00:00,34551.3,100.1,40.6,1341.12,0.01999999999998181,0.23000000000320142
2022-01-17 09:55:00+00:00,34551.52,100.1,40.6,1341.13,0.010000000000218279,0.2199999999938882
2022-01-17 10:00:00+00:00,34551.74,100.1,40.6,1341.14,0.009999999999990905,0.22000000000116415
2022-01-17 10:05:00+00:00,34551.97,100.1,40.6,1341.16,0.01999999999998181,0.23000000000320142
2022-01-17 10:10:00+00:00,34552.19,100.1,40.6,1341.17,0.009999999999990905,0.22000000000116415
2022-01-17 10:15:00+00:00,34552.41,100.1,40.6,1341.19,0.01999999999998181,0.22000000000116415
2022-01-17 10:20:00+00:00,34552.64,100.2,40.5,1341.2,0.009999999999990905,0.22999999999592546
2022-01-17 10:25:00+00:00,34552.86,100.2,40.5,1341.21,0.009999999999990905,0.22000000000116415
2022-01-17 10:30:00+00:00,34553.09,100.2,40.5,1341.23,0.01999999999998181,0.22999999999592546
2022-01-17 10:35:00+00:00,34553.31,100.2,40.5,1341.24,0.009999999999990905,0.22000000000116415
2022-01-17 10:40:00+00:00,34553.53,100.2,40.5,1341.26,0.01999999999998181,0.22000000000116415
2022-01-17 10:45:00+00:00,34553.76,100.2,40.5,1341.27,0.009999999999990905,0.23000000000320142
2022-01-17 10:50:00+00:00,34553.98,100.2,40.5,1341.29,0.01999999999998181,0.22000000000116415
2022-01-17 10:55:00+00:00,34554.21,100.2,40.5,1341.3,0.009999999999990905,0.22999999999592546
2022-01-17 11:00:00+00:00,34554.43,100.2,40.5,1341.31,0.009999999999990905,0.22000000000116415
2022-01-17 11:05:00+00:00,34554.65,100.2,40.5,1341.33,0.01999999999998181,0.22000000000116415
2022-01-17 11:10:00+00:00,34554.88,100.2,40.4,1341.34,0.009999999999990905,0.22999999999592546
2022-01-17 11:15:00+00:00,34555.1,100.2,40.4,1341.36,0.01999999999998181,0.22000000000116415
2022-01-17 11:20:00+00:00,34555.33,100.2,40.4,1341.37,0.009999999999990905,0.23000000000320142
2022-01-17 11:25:00+00:00,34555.55,100.2,40.4,1341.38,0.010000000000218279,0.22000000000116415
2022-01-17 11:30:00+00:00,34555.77,100.2,40.4,1341.4,0.01999999999998181,0.2199999999938882
2022-01-17 11:35:00+00:00,34556.0,100.2,40.4,1341.41,0.009999999999990905,0.23000000000320142
2022-01-17 11:40:00+00:00,34556.22,100.2,40.4,1341.43,0.01999999999998181,0.22000000000116415
2022-01-17 11:45:00+00:00,34556.45,100.2,40.4,1341.44,0.009999999999990905,0.22999999999592546
2022-01-17 11:50:00+00:00,34556.67,100.2,40.4,1341.46,0.01999999999998181,0.22000000000116415
2022-01-17 11:55:00+00:00,34556.89,100.2,40.4,1341.47,0.009999999999990905,0.22000000000116415
2022-01-17 12:00:00+00:00,34557.12,100.2,40.4,1341.48,0.009999999999990905,0.23000000000320142
2022-01-17 12:05:00+00:00,34557.34,100.2,40.3,1341.5,0.01999999999998181,0.2199999999938882
2022-01-17 12:10:00+00:00,34557.57,100.2,40.3,1341.51,0.009999999999990905,0.23000000000320142
2022-01-17 12:15:00+00:00,34557.79,100.2,40.3,1341.53,0.01999999999998181,0.22000000000116415
2022-01-17 12:20:00+00:00,34558.01,100.2,40.3,1341.54,0.009999999999990905,0.22000000000116415
2022-01-17 12:25:00+00:00,34558.24,100.2,40.3,1341.55,0.009999999999990905,0.22999999999592546
2022-01-17 12:30:00+00:00,34558.46,100.2,40.3,1341.57,0.01999999999998181,0.22000000000116415
2022-01-17 12:35:00+00:00,34558.69,100.2,40.3,1341.58,0.009999999999990905,0.23000000000320142
2022-01-17 12:40:00+00:00,34558.91,100.2,40.3,1341.6,0.01999999999998181,0.22000000000116415
2022-01-17 12:45:00+00:00,34559.13,100.2,40.3,1341.61,0.009999999999990905,0.2199999999938882
2022-01-17 12:50:00+00:00,34559.36,100.2,40.3,1341.63,0.020000000000209184,0.23000000000320142
2022-01-17 12:55:00+00:00,34559.58,100.2,40.2,1341.64,0.009999999999990905,0.22000000000116415
2022-01-17 13:00:00+00:00,34559.81,100.2,40.2,1341.65,0.009999999999990905,0.22999999999592546
2022-01-17 13:05:00+00:00,34560.03,100.3,40.2,1341.67,0.01999999999998181,0.22000000000116415
2022-01-17 13:10:00+00:00,34560.25,100.3,40.2,1341.68,0.009999999999990905,0.22000000000116415
2022-01-17 13:15:00+00:00,34560.48,100.3,40.2,1341.7,0.01999999999998181,0.23000000000320142
2022-01-17 13:20:00+00:00,34560.7,100.3,40.2,1341.71,0.009999999999990905,0.2199999999938882
2022-01-17 13:25:00+00:00,34560.93,100.3,40.2,1341.72,0.009999999999990905,0.23000000000320142
2022-01-17 13:30:00+00:00,34561.15,100.3,40.2,1341.74,0.01999999999998181,0.22000000000116415
2022-01-17 13:35:00+00:00,34561.37,100.3,40.2,1341.75,0.009999999999990905,0.22000000000116415
2022-01-17 13:40:00+00:00,34561.6,100.3,40.2,1341.77,0.01999999999998181,0.22999999999592546
2022-01-17 13:45:00+00:00,34561.82,100.3,40.2,1341.78,0.009999999999990905,0.22000000000116415
2022-01-17 13:50:00+00:00,34562.05,100.3,40.1,1341.8,0.01999999999998181,0.23000000000320142
2022-01-17 13:55:00+00:00,34562.27,100.3,40.1,1341.81,0.009999999999990905,0.2199999999938882
2022-01-17 14:00:00+00:00,34562.49,100.3,40.1,1341.82,0.009999999999990905,0.22000000000116415
2022-01-17 14:05:00+00:00,34562.72,100.3,40.1,1341.84,0.01999999999998181,0.23000000000320142
2022-01-17 14:10:00+00:00,34562.94,100.3,40.1,1341.85,0.009999999999990905,0.22000000000116415
2022-01-17 14:15:00+00:00,34563.17,100.3,40.1,1341.87,0.01999999999998181,0.22999999999592546
2022-01-17 14:20:00+00:00,34563.39,100.3,40.1,1341.88,0.010000000000218279,0.22000000000116415
2022-01-17 14:25:00+00:00,34563.61,100.3,40.1,1341.9,0.01999999999998181,0.22000000000116415
2022-01-17 14:30:00+00:00,34563.84,100.3,40.1,1341.91,0.009999999999990905,0.22999999999592546
2022-01-17 14:35:00+00:00,34564.06,100.3,40.1,1341.92,0.009999999999990905,0.22000000000116415
2022-01-17 14:40:00+00:00,34564.29,100.3,40.0,1341.94,0.01999999999998181,0.23000000000320142
2022-01-17 14:45:00+00:00,34564.51,100.3,40.0,1341.95,0.009999999999990905,0.22000000000116415
2022-01-17 14:50:00+00:00,34564.73,100.3,40.0,1341.97,0.01999999999998181,0.22000000000116415
2022-01-17 14:55:00+00:00,34564.96,100.3,40.0,1341.98,0.009999999999990905,0.22999999999592546
2022-01-17 15:00:00+00:00,34565.18,100.3,40.0,1341.99,0.009999999999990905,0.22000000000116415
2022-01-17 15:05:00+00:00,34565.41,100.3,40.0,1342.01,0.01999999999998181,0.23000000000320142
